source,target,edge_type
1004300000,1004301000,ownership
1004300000,1004302000,ownership
1004300000,1004303000,ownership
1004300000,1004304000,ownership
1004300000,1004306000,ownership
1004300000,1004307000,ownership
1004300000,1004308000,ownership
1004300000,1004309000,ownership
1004300000,1004310000,ownership
1004300000,1004311000,ownership
1004300000,1004312000,ownership
1004300000,1004313000,ownership
1004300000,1004314000,ownership
1004300000,1004315000,ownership
1004300000,1004316000,ownership
1004300000,1004317000,ownership
1004300000,1004318000,ownership
1004300000,1004319000,ownership
1004300000,1004320000,ownership
1004300000,1004321000,ownership
1004300000,1004322000,ownership
1004300000,1004323000,ownership
1004300000,1004324000,ownership
1004300000,1004325000,ownership
1004300000,1004326000,ownership
1004300000,1030500000,ownership
1003500000,1030900000,ownership
1102300000,1102301000,ownership
1102300000,1102303000,ownership
1102300000,1102305000,ownership
1102300000,1102314000,ownership
1102300000,1102315000,ownership
1102300000,1102317000,ownership
1102300000,1102318000,ownership
1102300000,1102319000,ownership
1102300000,1102322000,ownership
1102300000,1102323000,ownership
1102300000,1102324000,ownership
1102400000,1102401000,ownership
1102400000,1102403000,ownership
1102400000,1102404000,ownership
1102400000,1102406000,ownership
1102400000,1102407000,ownership
1102400000,1102408000,ownership
1102400000,1102410000,ownership
1102400000,1102411000,ownership
1102400000,1102412000,ownership
1102400000,1102414000,ownership
1102500000,1102501000,ownership
1102500000,1102502000,ownership
1102500000,1102503000,ownership
1102500000,1102504000,ownership
1102500000,1102505000,ownership
1102500000,1102506000,ownership
1102500000,1102507000,ownership
1102500000,1102508000,ownership
1102500000,1102509000,ownership
1102500000,1102510000,ownership
1102500000,1102511000,ownership
1108200000,1108201000,ownership
1108200000,1108202000,ownership
1108200000,1108203000,ownership
1108200000,1108204000,ownership
1108200000,1108205000,ownership
1108200000,1108206000,ownership
1108200000,1108207000,ownership
1108200000,1108208000,ownership
1108200000,1108209000,ownership
1108200000,1108210000,ownership
1108200000,1108211000,ownership
1108600000,1108601000,ownership
1108600000,1108602000,ownership
1108600000,1108603000,ownership
1108600000,1108604000,ownership
1108600000,1108605000,ownership
1102400000,1130700000,ownership
1204700000,1204701000,ownership
1204700000,1204702000,ownership
1204700000,1204703000,ownership
1204700000,1204704000,ownership
1204700000,1204705000,ownership
1204700000,1204706000,ownership
1204700000,1204707000,ownership
1204700000,1204708000,ownership
1204700000,1204709000,ownership
1204700000,1204710000,ownership
1204700000,1204711000,ownership
1204700000,1204712000,ownership
1204700000,1204713000,ownership
1204700000,1204714000,ownership
1204700000,1204715000,ownership
1204700000,1204716000,ownership
1204700000,1204717000,ownership
1204700000,1204718000,ownership
1206300000,1206302000,ownership
1206300000,1206306000,ownership
1206300000,1206311000,ownership
1206300000,1206312000,ownership
1206300000,1206313000,ownership
1206300000,1206314000,ownership
1206300000,1206315000,ownership
1206300000,1206316000,ownership
1206300000,1206317000,ownership
1206300000,1206318000,ownership
1206300000,1206319000,ownership
1206500000,1206501000,ownership
1206500000,1206502000,ownership
1206500000,1206503000,ownership
1206500000,1206504000,ownership
1206500000,1206505000,ownership
1206500000,1206506000,ownership
1206500000,1206507000,ownership
1206500000,1206508000,ownership
1206500000,1206509000,ownership
1206500000,1206510000,ownership
1206500000,1206511000,ownership
1206500000,1206512000,ownership
1208000000,1208001000,ownership
1208000000,1208002000,ownership
1208000000,1208003000,ownership
1208000000,1208004000,ownership
1208000000,1208005000,ownership
1208000000,1208006000,ownership
1208000000,1208007000,ownership
1206300000,1230800000,ownership
1303900000,1380100000,ownership
1303900000,1380200000,ownership
1303900000,1380300000,ownership
1303900000,1380400000,ownership
1303900000,1380500000,ownership
1303900000,1380600000,ownership
1303900000,1380700000,ownership
1303900000,1380800000,ownership
1303900000,1380900000,ownership
1303900000,1381000000,ownership
1303900000,1381100000,ownership
1303900000,1381200000,ownership
1303900000,1381300000,ownership
1303900000,1381400000,ownership
1303900000,1381500000,ownership
1303900000,1381600000,ownership
1303900000,1381701000,ownership
1400100000,1400101000,ownership
1400100000,1400102000,ownership
1400100000,1400103000,ownership
1400100000,1400104000,ownership
1400100000,1400105000,ownership
1400100000,1400106000,ownership
1400100000,1400107000,ownership
1400100000,1400108000,ownership
1400100000,1400109000,ownership
1400100000,1400110000,ownership
1400100000,1400111000,ownership
1400100000,1400112000,ownership
1400100000,1400113000,ownership
1400100000,1400114000,ownership
1400100000,1400115000,ownership
1400100000,1400116000,ownership
1400100000,1400117000,ownership
1400100000,1400118000,ownership
1400100000,1400119000,ownership
1400100000,1400120000,ownership
1400100000,1400121000,ownership
1400100000,1400122000,ownership
1400100000,1400123000,ownership
1400100000,1400124000,ownership
1400100000,1400125000,ownership
1400100000,1400126000,ownership
1400100000,1400127000,ownership
1401100000,1401101000,ownership
1401100000,1401103000,ownership
1401100000,1401104000,ownership
1401100000,1401105000,ownership
1401100000,1401106000,ownership
1401100000,1401107000,ownership
1401100000,1401108000,ownership
1401100000,1401109000,ownership
1401100000,1401110000,ownership
1401100000,1401111000,ownership
1401100000,1401112000,ownership
1401100000,1401113000,ownership
1401100000,1401114000,ownership
1402700000,1402701000,ownership
1402700000,1402702000,ownership
1402700000,1402703000,ownership
1402700000,1402704000,ownership
1402700000,1402705000,ownership
1402700000,1402706000,ownership
1402700000,1402707000,ownership
1402700000,1402708000,ownership
1402700000,1402709000,ownership
1402700000,1402710000,ownership
1402700000,1402711000,ownership
1403200000,1403201000,ownership
1403200000,1403206000,ownership
1403200000,1403208000,ownership
1403200000,1403209000,ownership
1403200000,1403211000,ownership
1403200000,1403213000,ownership
1403200000,1403214000,ownership
1403200000,1403215000,ownership
1404400000,1404401000,ownership
1404400000,1404402000,ownership
1404400000,1404403000,ownership
1404400000,1404404000,ownership
1404400000,1404405000,ownership
1404400000,1404406000,ownership
1404400000,1404407000,ownership
1404400000,1404408000,ownership
1404400000,1404409000,ownership
1404400000,1404410000,ownership
1408100000,1408101000,ownership
1408100000,1408102000,ownership
1408100000,1408103000,ownership
1408100000,1408104000,ownership
1408100000,1408105000,ownership
1408100000,1408106000,ownership
1408100000,1408107000,ownership
1401100000,1430300000,ownership
1600200000,1600201000,ownership
1600200000,1600203000,ownership
1600200000,1600204000,ownership
1600200000,1600205000,ownership
1600200000,1600206000,ownership
1600200000,1600207000,ownership
1600200000,1600208000,ownership
1600200000,1600209000,ownership
1600200000,1600210000,ownership
1600200000,1600211000,ownership
1600200000,1600212000,ownership
1600300000,1600301000,ownership
1600300000,1600302000,ownership
1600300000,1600303000,ownership
1600300000,1600304000,ownership
1600300000,1600305000,ownership
1600300000,1600306000,ownership
1600300000,1600307000,ownership
1600300000,1600308000,ownership
1600300000,1600309000,ownership
1600300000,1600310000,ownership
1600300000,1600311000,ownership
1600300000,1600312000,ownership
1600300000,1600313000,ownership
1600300000,1600314000,ownership
1606700000,1606701000,ownership
1606700000,1606702000,ownership
1606700000,1606704000,ownership
1606700000,1606706000,ownership
1606700000,1606707000,ownership
1606700000,1606708000,ownership
1606700000,1606710000,ownership
1606700000,1606711000,ownership
1606700000,1606714000,ownership
1606700000,1606715000,ownership
1606700000,1606716000,ownership
1606700000,1606717000,ownership
1606700000,1606718000,ownership
1606700000,1606719000,ownership
1606700000,1606720000,ownership
1606700000,1606721000,ownership
1606700000,1606722000,ownership
1606700000,1606723000,ownership
1606700000,1606724000,ownership
1606700000,1606725000,ownership
1606700000,1606727000,ownership
1606800000,1606801000,ownership
1606800000,1606802000,ownership
1606800000,1606803000,ownership
1606800000,1606804000,ownership
1606800000,1606805000,ownership
1606800000,1606806000,ownership
1606800000,1606807000,ownership
1606800000,1606808000,ownership
1606800000,1606809000,ownership
1606800000,1606810000,ownership
1606800000,1606811000,ownership
1606800000,1606812000,ownership
1606800000,1606813000,ownership
1606800000,1606814000,ownership
1606800000,1606815000,ownership
1606800000,1606816000,ownership
1606800000,1606817000,ownership
1606800000,1606818000,ownership
1606800000,1606819000,ownership
1608500000,1608501000,ownership
1608500000,1608502000,ownership
1608500000,1608503000,ownership
1608500000,1608504000,ownership
1608500000,1608505000,ownership
1608500000,1608506000,ownership
1608500000,1608507000,ownership
1600200000,1630400000,ownership
1704000000,1704001000,ownership
1704000000,1704002000,ownership
1704000000,1704003000,ownership
1704000000,1704004000,ownership
1704000000,1704005000,ownership
1704000000,1704006000,ownership
1705100000,1705101000,ownership
1705100000,1705102000,ownership
1705100000,1705103000,ownership
1705100000,1705104000,ownership
1705100000,1705105000,ownership
1705100000,1705106000,ownership
1705100000,1705107000,ownership
1705100000,1705108000,ownership
1705100000,1705109000,ownership
1705100000,1705110000,ownership
1705100000,1705111000,ownership
1705200000,1705201000,ownership
1705200000,1705202000,ownership
1705200000,1705203000,ownership
1705200000,1705204000,ownership
1705200000,1705205000,ownership
1705200000,1705206000,ownership
1705200000,1705207000,ownership
1705200000,1705208000,ownership
1705200000,1705209000,ownership
1705200000,1705210000,ownership
1705200000,1705211000,ownership
1705200000,1705212000,ownership
1705200000,1705213000,ownership
1705200000,1705214000,ownership
1705200000,1705215000,ownership
